orig_idx,file,emotion,label_id,split,group_id,session_id
387,Ses01F_script01_1_M000.wav,neutral,2,train,Ses01F,Ses01
388,Ses01F_script01_1_M001.wav,neutral,2,train,Ses01F,Ses01
389,Ses01F_script01_1_M002.wav,neutral,2,train,Ses01F,Ses01
390,Ses01F_script01_1_M003.wav,neutral,2,train,Ses01F,Ses01
391,Ses01F_script01_1_M004.wav,neutral,2,train,Ses01F,Ses01
392,Ses01F_script01_1_M005.wav,frustrated,4,train,Ses01F,Ses01
393,Ses01F_script01_1_M006.wav,frustrated,4,train,Ses01F,Ses01
394,Ses01F_script01_1_M007.wav,neutral,2,train,Ses01F,Ses01
395,Ses01F_script01_1_M008.wav,frustrated,4,train,Ses01F,Ses01
396,Ses01F_script01_1_M009.wav,frustrated,4,train,Ses01F,Ses01
397,Ses01F_script01_1_M010.wav,neutral,2,train,Ses01F,Ses01
398,Ses01F_script01_1_M011.wav,frustrated,4,train,Ses01F,Ses01
399,Ses01F_script01_1_M012.wav,neutral,2,train,Ses01F,Ses01
400,Ses01F_script01_1_M013.wav,frustrated,4,train,Ses01F,Ses01
401,Ses01F_script01_1_M014.wav,neutral,2,train,Ses01F,Ses01
402,Ses01F_script01_1_M015.wav,neutral,2,train,Ses01F,Ses01
403,Ses01F_script01_1_M016.wav,neutral,2,train,Ses01F,Ses01
404,Ses01F_script01_1_M017.wav,neutral,2,train,Ses01F,Ses01
405,Ses01F_script01_1_M018.wav,frustrated,4,train,Ses01F,Ses01
406,Ses01F_script01_1_M019.wav,angry,0,train,Ses01F,Ses01
407,Ses01F_script01_1_M020.wav,frustrated,4,train,Ses01F,Ses01
408,Ses01F_script01_1_M021.wav,frustrated,4,train,Ses01F,Ses01
409,Ses01F_script01_1_M022.wav,frustrated,4,train,Ses01F,Ses01
410,Ses01F_script01_1_M023.wav,neutral,2,train,Ses01F,Ses01
411,Ses01F_script01_1_M024.wav,neutral,2,train,Ses01F,Ses01
412,Ses01F_script01_1_M025.wav,neutral,2,train,Ses01F,Ses01
413,Ses01F_script01_1_M026.wav,frustrated,4,train,Ses01F,Ses01
414,Ses01F_script01_1_M027.wav,frustrated,4,train,Ses01F,Ses01
415,Ses01F_script01_1_M028.wav,frustrated,4,train,Ses01F,Ses01
416,Ses01F_script01_1_M029.wav,frustrated,4,train,Ses01F,Ses01
417,Ses01F_script01_1_M030.wav,frustrated,4,train,Ses01F,Ses01
418,Ses01F_script01_1_M031.wav,frustrated,4,train,Ses01F,Ses01
419,Ses01F_script01_1_M032.wav,frustrated,4,train,Ses01F,Ses01
420,Ses01F_script01_1_M033.wav,frustrated,4,train,Ses01F,Ses01
421,Ses01F_script01_1_M034.wav,neutral,2,train,Ses01F,Ses01
422,Ses01F_script01_1_M035.wav,frustrated,4,train,Ses01F,Ses01
423,Ses01F_script01_1_M036.wav,frustrated,4,train,Ses01F,Ses01
424,Ses01F_script01_1_M037.wav,frustrated,4,train,Ses01F,Ses01
425,Ses01F_script01_1_M038.wav,frustrated,4,train,Ses01F,Ses01
426,Ses01F_script01_1_M039.wav,neutral,2,train,Ses01F,Ses01
427,Ses01F_script01_1_M040.wav,neutral,2,train,Ses01F,Ses01
428,Ses01F_script01_1_M041.wav,frustrated,4,train,Ses01F,Ses01
429,Ses01F_script01_1_M042.wav,frustrated,4,train,Ses01F,Ses01
430,Ses01F_script01_1_M043.wav,frustrated,4,train,Ses01F,Ses01
431,Ses01F_script01_2_F000.wav,frustrated,4,train,Ses01F,Ses01
432,Ses01F_script01_2_F001.wav,frustrated,4,train,Ses01F,Ses01
433,Ses01F_script01_2_F002.wav,frustrated,4,train,Ses01F,Ses01
434,Ses01F_script01_2_F003.wav,angry,0,train,Ses01F,Ses01
435,Ses01F_script01_2_F004.wav,angry,0,train,Ses01F,Ses01
436,Ses01F_script01_2_F005.wav,angry,0,train,Ses01F,Ses01
437,Ses01F_script01_2_F006.wav,angry,0,train,Ses01F,Ses01
438,Ses01F_script01_2_F007.wav,angry,0,train,Ses01F,Ses01
439,Ses01F_script01_2_F008.wav,angry,0,train,Ses01F,Ses01
440,Ses01F_script01_2_F009.wav,angry,0,train,Ses01F,Ses01
441,Ses01F_script01_2_F010.wav,angry,0,train,Ses01F,Ses01
442,Ses01F_script01_2_F011.wav,angry,0,train,Ses01F,Ses01
443,Ses01F_script01_2_F012.wav,angry,0,train,Ses01F,Ses01
444,Ses01F_script01_2_F013.wav,angry,0,train,Ses01F,Ses01
445,Ses01F_script01_2_F014.wav,frustrated,4,train,Ses01F,Ses01
446,Ses01F_script01_2_M000.wav,frustrated,4,train,Ses01F,Ses01
447,Ses01F_script01_2_M001.wav,neutral,2,train,Ses01F,Ses01
448,Ses01F_script01_2_M002.wav,frustrated,4,train,Ses01F,Ses01
449,Ses01F_script01_2_M003.wav,frustrated,4,train,Ses01F,Ses01
450,Ses01F_script01_2_M004.wav,neutral,2,train,Ses01F,Ses01
451,Ses01F_script01_2_M005.wav,frustrated,4,train,Ses01F,Ses01
452,Ses01F_script01_2_M006.wav,frustrated,4,train,Ses01F,Ses01
453,Ses01F_script01_2_M007.wav,frustrated,4,train,Ses01F,Ses01
454,Ses01F_script01_2_M008.wav,neutral,2,train,Ses01F,Ses01
455,Ses01F_script01_2_M009.wav,frustrated,4,train,Ses01F,Ses01
456,Ses01F_script01_2_M010.wav,frustrated,4,train,Ses01F,Ses01
457,Ses01F_script01_2_M011.wav,frustrated,4,train,Ses01F,Ses01
458,Ses01F_script01_2_M012.wav,frustrated,4,train,Ses01F,Ses01
459,Ses01F_script01_2_M013.wav,frustrated,4,train,Ses01F,Ses01
460,Ses01F_script01_2_M014.wav,frustrated,4,train,Ses01F,Ses01
461,Ses01F_script01_2_M015.wav,frustrated,4,train,Ses01F,Ses01
462,Ses01F_script01_2_M016.wav,angry,0,train,Ses01F,Ses01
463,Ses01F_script01_2_M017.wav,angry,0,train,Ses01F,Ses01
464,Ses01F_script01_3_F000.wav,neutral,2,train,Ses01F,Ses01
465,Ses01F_script01_3_F001.wav,neutral,2,train,Ses01F,Ses01
466,Ses01F_script01_3_F002.wav,neutral,2,train,Ses01F,Ses01
467,Ses01F_script01_3_F003.wav,neutral,2,train,Ses01F,Ses01
468,Ses01F_script01_3_F004.wav,neutral,2,train,Ses01F,Ses01
469,Ses01F_script01_3_F005.wav,neutral,2,train,Ses01F,Ses01
470,Ses01F_script01_3_F006.wav,neutral,2,train,Ses01F,Ses01
471,Ses01F_script01_3_F007.wav,neutral,2,train,Ses01F,Ses01
472,Ses01F_script01_3_F008.wav,neutral,2,train,Ses01F,Ses01
473,Ses01F_script01_3_F009.wav,neutral,2,train,Ses01F,Ses01
474,Ses01F_script01_3_F010.wav,happy,1,train,Ses01F,Ses01
475,Ses01F_script01_3_F011.wav,happy,1,train,Ses01F,Ses01
476,Ses01F_script01_3_F012.wav,happy,1,train,Ses01F,Ses01
477,Ses01F_script01_3_F013.wav,happy,1,train,Ses01F,Ses01
478,Ses01F_script01_3_F014.wav,neutral,2,train,Ses01F,Ses01
479,Ses01F_script01_3_F015.wav,neutral,2,train,Ses01F,Ses01
480,Ses01F_script01_3_F016.wav,neutral,2,train,Ses01F,Ses01
481,Ses01F_script01_3_F017.wav,happy,1,train,Ses01F,Ses01
482,Ses01F_script01_3_F018.wav,happy,1,train,Ses01F,Ses01
483,Ses01F_script01_3_F019.wav,happy,1,train,Ses01F,Ses01
484,Ses01F_script01_3_F020.wav,happy,1,train,Ses01F,Ses01
485,Ses01F_script01_3_F021.wav,happy,1,train,Ses01F,Ses01
486,Ses01F_script01_3_F022.wav,neutral,2,train,Ses01F,Ses01
488,Ses01F_script01_3_F024.wav,sad,3,train,Ses01F,Ses01
489,Ses01F_script01_3_F025.wav,sad,3,train,Ses01F,Ses01
490,Ses01F_script01_3_F026.wav,sad,3,train,Ses01F,Ses01
491,Ses01F_script01_3_F027.wav,sad,3,train,Ses01F,Ses01
492,Ses01F_script01_3_F028.wav,neutral,2,train,Ses01F,Ses01
493,Ses01F_script01_3_F029.wav,neutral,2,train,Ses01F,Ses01
494,Ses01F_script01_3_F030.wav,sad,3,train,Ses01F,Ses01
495,Ses01F_script01_3_F031.wav,neutral,2,train,Ses01F,Ses01
496,Ses01F_script01_3_F032.wav,sad,3,train,Ses01F,Ses01
497,Ses01F_script01_3_F033.wav,happy,1,train,Ses01F,Ses01
498,Ses01F_script01_3_F034.wav,happy,1,train,Ses01F,Ses01
499,Ses01F_script01_3_F035.wav,happy,1,train,Ses01F,Ses01
500,Ses01F_script01_3_M000.wav,neutral,2,train,Ses01F,Ses01
501,Ses01F_script01_3_M001.wav,neutral,2,train,Ses01F,Ses01
502,Ses01F_script01_3_M002.wav,happy,1,train,Ses01F,Ses01
503,Ses01F_script01_3_M003.wav,neutral,2,train,Ses01F,Ses01
504,Ses01F_script01_3_M004.wav,neutral,2,train,Ses01F,Ses01
505,Ses01F_script01_3_M005.wav,neutral,2,train,Ses01F,Ses01
506,Ses01F_script01_3_M006.wav,happy,1,train,Ses01F,Ses01
507,Ses01F_script01_3_M007.wav,happy,1,train,Ses01F,Ses01
508,Ses01F_script01_3_M008.wav,happy,1,train,Ses01F,Ses01
509,Ses01F_script01_3_M009.wav,happy,1,train,Ses01F,Ses01
510,Ses01F_script01_3_M010.wav,happy,1,train,Ses01F,Ses01
512,Ses01F_script01_3_M012.wav,happy,1,train,Ses01F,Ses01
513,Ses01F_script01_3_M013.wav,happy,1,train,Ses01F,Ses01
515,Ses01F_script01_3_M015.wav,happy,1,train,Ses01F,Ses01
516,Ses01F_script01_3_M016.wav,happy,1,train,Ses01F,Ses01
517,Ses01F_script01_3_M017.wav,happy,1,train,Ses01F,Ses01
518,Ses01F_script01_3_M018.wav,happy,1,train,Ses01F,Ses01
519,Ses01F_script01_3_M019.wav,happy,1,train,Ses01F,Ses01
520,Ses01F_script01_3_M020.wav,happy,1,train,Ses01F,Ses01
521,Ses01F_script01_3_M021.wav,sad,3,train,Ses01F,Ses01
522,Ses01F_script01_3_M022.wav,sad,3,train,Ses01F,Ses01
523,Ses01F_script01_3_M023.wav,sad,3,train,Ses01F,Ses01
524,Ses01F_script01_3_M024.wav,sad,3,train,Ses01F,Ses01
525,Ses01F_script01_3_M025.wav,sad,3,train,Ses01F,Ses01
526,Ses01F_script01_3_M026.wav,sad,3,train,Ses01F,Ses01
527,Ses01F_script01_3_M027.wav,sad,3,train,Ses01F,Ses01
528,Ses01F_script01_3_M028.wav,sad,3,train,Ses01F,Ses01
529,Ses01F_script01_3_M029.wav,sad,3,train,Ses01F,Ses01
530,Ses01F_script01_3_M030.wav,sad,3,train,Ses01F,Ses01
531,Ses01F_script01_3_M031.wav,frustrated,4,train,Ses01F,Ses01
532,Ses01F_script01_3_M032.wav,sad,3,train,Ses01F,Ses01
533,Ses01F_script01_3_M033.wav,sad,3,train,Ses01F,Ses01
534,Ses01F_script01_3_M034.wav,frustrated,4,train,Ses01F,Ses01
535,Ses01F_script01_3_M035.wav,frustrated,4,train,Ses01F,Ses01
536,Ses01F_script01_3_M036.wav,sad,3,train,Ses01F,Ses01
537,Ses01F_script01_3_M037.wav,neutral,2,train,Ses01F,Ses01
538,Ses01F_script01_3_M038.wav,happy,1,train,Ses01F,Ses01
539,Ses01F_script02_1_F000.wav,neutral,2,train,Ses01F,Ses01
540,Ses01F_script02_1_F001.wav,frustrated,4,train,Ses01F,Ses01
541,Ses01F_script02_1_F002.wav,neutral,2,train,Ses01F,Ses01
543,Ses01F_script02_1_F004.wav,neutral,2,train,Ses01F,Ses01
544,Ses01F_script02_1_F005.wav,angry,0,train,Ses01F,Ses01
545,Ses01F_script02_1_F006.wav,angry,0,train,Ses01F,Ses01
546,Ses01F_script02_1_F007.wav,angry,0,train,Ses01F,Ses01
547,Ses01F_script02_1_F008.wav,neutral,2,train,Ses01F,Ses01
548,Ses01F_script02_1_F009.wav,happy,1,train,Ses01F,Ses01
549,Ses01F_script02_1_F010.wav,sad,3,train,Ses01F,Ses01
551,Ses01F_script02_1_F012.wav,angry,0,train,Ses01F,Ses01
552,Ses01F_script02_1_F013.wav,angry,0,train,Ses01F,Ses01
553,Ses01F_script02_1_F014.wav,frustrated,4,train,Ses01F,Ses01
554,Ses01F_script02_1_F015.wav,neutral,2,train,Ses01F,Ses01
555,Ses01F_script02_1_F016.wav,angry,0,train,Ses01F,Ses01
556,Ses01F_script02_1_F017.wav,frustrated,4,train,Ses01F,Ses01
557,Ses01F_script02_1_F018.wav,frustrated,4,train,Ses01F,Ses01
558,Ses01F_script02_1_F019.wav,frustrated,4,train,Ses01F,Ses01
559,Ses01F_script02_1_F020.wav,frustrated,4,train,Ses01F,Ses01
560,Ses01F_script02_1_F021.wav,frustrated,4,train,Ses01F,Ses01
561,Ses01F_script02_1_F022.wav,angry,0,train,Ses01F,Ses01
562,Ses01F_script02_1_F023.wav,frustrated,4,train,Ses01F,Ses01
563,Ses01F_script02_1_F024.wav,neutral,2,train,Ses01F,Ses01
564,Ses01F_script02_1_F025.wav,neutral,2,train,Ses01F,Ses01
565,Ses01F_script02_1_M000.wav,happy,1,train,Ses01F,Ses01
566,Ses01F_script02_1_M001.wav,neutral,2,train,Ses01F,Ses01
567,Ses01F_script02_1_M002.wav,happy,1,train,Ses01F,Ses01
568,Ses01F_script02_1_M003.wav,sad,3,train,Ses01F,Ses01
569,Ses01F_script02_1_M004.wav,happy,1,train,Ses01F,Ses01
570,Ses01F_script02_1_M005.wav,sad,3,train,Ses01F,Ses01
571,Ses01F_script02_1_M006.wav,angry,0,train,Ses01F,Ses01
572,Ses01F_script02_1_M007.wav,neutral,2,train,Ses01F,Ses01
573,Ses01F_script02_1_M008.wav,neutral,2,train,Ses01F,Ses01
574,Ses01F_script02_1_M009.wav,neutral,2,train,Ses01F,Ses01
575,Ses01F_script02_1_M010.wav,neutral,2,train,Ses01F,Ses01
576,Ses01F_script02_1_M011.wav,neutral,2,train,Ses01F,Ses01
577,Ses01F_script02_1_M012.wav,frustrated,4,train,Ses01F,Ses01
578,Ses01F_script02_1_M013.wav,neutral,2,train,Ses01F,Ses01
579,Ses01F_script02_1_M014.wav,neutral,2,train,Ses01F,Ses01
580,Ses01F_script02_1_M015.wav,neutral,2,train,Ses01F,Ses01
581,Ses01F_script02_1_M016.wav,happy,1,train,Ses01F,Ses01
582,Ses01F_script02_1_M017.wav,neutral,2,train,Ses01F,Ses01
583,Ses01F_script02_1_M018.wav,frustrated,4,train,Ses01F,Ses01
585,Ses01F_script02_1_M020.wav,neutral,2,train,Ses01F,Ses01
586,Ses01F_script02_1_M021.wav,neutral,2,train,Ses01F,Ses01
587,Ses01F_script02_1_M022.wav,frustrated,4,train,Ses01F,Ses01
588,Ses01F_script02_1_M023.wav,neutral,2,train,Ses01F,Ses01
589,Ses01F_script02_1_M024.wav,neutral,2,train,Ses01F,Ses01
590,Ses01F_script02_1_M025.wav,neutral,2,train,Ses01F,Ses01
591,Ses01F_script02_1_M026.wav,neutral,2,train,Ses01F,Ses01
592,Ses01F_script02_1_M027.wav,frustrated,4,train,Ses01F,Ses01
593,Ses01F_script02_1_M028.wav,happy,1,train,Ses01F,Ses01
594,Ses01F_script02_1_M029.wav,neutral,2,train,Ses01F,Ses01
596,Ses01F_script02_1_M031.wav,neutral,2,train,Ses01F,Ses01
597,Ses01F_script02_1_M032.wav,neutral,2,train,Ses01F,Ses01
598,Ses01F_script02_1_M033.wav,neutral,2,train,Ses01F,Ses01
599,Ses01F_script02_1_M034.wav,neutral,2,train,Ses01F,Ses01
600,Ses01F_script02_1_M035.wav,happy,1,train,Ses01F,Ses01
601,Ses01F_script02_1_M036.wav,happy,1,train,Ses01F,Ses01
602,Ses01F_script02_1_M037.wav,happy,1,train,Ses01F,Ses01
603,Ses01F_script02_1_M038.wav,happy,1,train,Ses01F,Ses01
604,Ses01F_script02_1_M039.wav,happy,1,train,Ses01F,Ses01
605,Ses01F_script02_1_M040.wav,happy,1,train,Ses01F,Ses01
606,Ses01F_script02_1_M041.wav,happy,1,train,Ses01F,Ses01
607,Ses01F_script02_1_M042.wav,happy,1,train,Ses01F,Ses01
608,Ses01F_script02_1_M043.wav,happy,1,train,Ses01F,Ses01
609,Ses01F_script02_1_M044.wav,happy,1,train,Ses01F,Ses01
610,Ses01F_script02_2_F000.wav,neutral,2,train,Ses01F,Ses01
611,Ses01F_script02_2_F001.wav,neutral,2,train,Ses01F,Ses01
613,Ses01F_script02_2_F003.wav,angry,0,train,Ses01F,Ses01
614,Ses01F_script02_2_F004.wav,angry,0,train,Ses01F,Ses01
615,Ses01F_script02_2_F005.wav,angry,0,train,Ses01F,Ses01
616,Ses01F_script02_2_F006.wav,angry,0,train,Ses01F,Ses01
617,Ses01F_script02_2_F007.wav,frustrated,4,train,Ses01F,Ses01
618,Ses01F_script02_2_F008.wav,angry,0,train,Ses01F,Ses01
619,Ses01F_script02_2_F009.wav,angry,0,train,Ses01F,Ses01
620,Ses01F_script02_2_F010.wav,angry,0,train,Ses01F,Ses01
621,Ses01F_script02_2_F011.wav,angry,0,train,Ses01F,Ses01
622,Ses01F_script02_2_F012.wav,frustrated,4,train,Ses01F,Ses01
623,Ses01F_script02_2_F013.wav,frustrated,4,train,Ses01F,Ses01
624,Ses01F_script02_2_F014.wav,frustrated,4,train,Ses01F,Ses01
625,Ses01F_script02_2_F015.wav,sad,3,train,Ses01F,Ses01
626,Ses01F_script02_2_F016.wav,angry,0,train,Ses01F,Ses01
627,Ses01F_script02_2_F017.wav,neutral,2,train,Ses01F,Ses01
628,Ses01F_script02_2_F018.wav,happy,1,train,Ses01F,Ses01
629,Ses01F_script02_2_F019.wav,happy,1,train,Ses01F,Ses01
630,Ses01F_script02_2_F020.wav,happy,1,train,Ses01F,Ses01
631,Ses01F_script02_2_F021.wav,frustrated,4,train,Ses01F,Ses01
632,Ses01F_script02_2_F022.wav,sad,3,train,Ses01F,Ses01
633,Ses01F_script02_2_F023.wav,neutral,2,train,Ses01F,Ses01
634,Ses01F_script02_2_F024.wav,sad,3,train,Ses01F,Ses01
635,Ses01F_script02_2_F025.wav,frustrated,4,train,Ses01F,Ses01
636,Ses01F_script02_2_F026.wav,neutral,2,train,Ses01F,Ses01
637,Ses01F_script02_2_F027.wav,frustrated,4,train,Ses01F,Ses01
638,Ses01F_script02_2_F028.wav,frustrated,4,train,Ses01F,Ses01
639,Ses01F_script02_2_F029.wav,frustrated,4,train,Ses01F,Ses01
640,Ses01F_script02_2_F030.wav,frustrated,4,train,Ses01F,Ses01
641,Ses01F_script02_2_F031.wav,angry,0,train,Ses01F,Ses01
642,Ses01F_script02_2_F032.wav,frustrated,4,train,Ses01F,Ses01
643,Ses01F_script02_2_F033.wav,frustrated,4,train,Ses01F,Ses01
644,Ses01F_script02_2_F034.wav,sad,3,train,Ses01F,Ses01
645,Ses01F_script02_2_F035.wav,sad,3,train,Ses01F,Ses01
646,Ses01F_script02_2_F036.wav,sad,3,train,Ses01F,Ses01
649,Ses01F_script02_2_F039.wav,frustrated,4,train,Ses01F,Ses01
650,Ses01F_script02_2_F040.wav,sad,3,train,Ses01F,Ses01
651,Ses01F_script02_2_F041.wav,neutral,2,train,Ses01F,Ses01
652,Ses01F_script02_2_F042.wav,happy,1,train,Ses01F,Ses01
653,Ses01F_script02_2_F043.wav,happy,1,train,Ses01F,Ses01
654,Ses01F_script02_2_F044.wav,happy,1,train,Ses01F,Ses01
655,Ses01F_script02_2_F045.wav,happy,1,train,Ses01F,Ses01
656,Ses01F_script02_2_F046.wav,sad,3,train,Ses01F,Ses01
657,Ses01F_script02_2_F047.wav,neutral,2,train,Ses01F,Ses01
658,Ses01F_script02_2_M000.wav,happy,1,train,Ses01F,Ses01
659,Ses01F_script02_2_M001.wav,happy,1,train,Ses01F,Ses01
660,Ses01F_script02_2_M002.wav,neutral,2,train,Ses01F,Ses01
661,Ses01F_script02_2_M003.wav,frustrated,4,train,Ses01F,Ses01
662,Ses01F_script02_2_M004.wav,frustrated,4,train,Ses01F,Ses01
664,Ses01F_script02_2_M006.wav,neutral,2,train,Ses01F,Ses01
665,Ses01F_script02_2_M007.wav,frustrated,4,train,Ses01F,Ses01
666,Ses01F_script02_2_M008.wav,frustrated,4,train,Ses01F,Ses01
667,Ses01F_script02_2_M009.wav,frustrated,4,train,Ses01F,Ses01
668,Ses01F_script02_2_M010.wav,frustrated,4,train,Ses01F,Ses01
669,Ses01F_script02_2_M011.wav,frustrated,4,train,Ses01F,Ses01
670,Ses01F_script02_2_M012.wav,frustrated,4,train,Ses01F,Ses01
671,Ses01F_script02_2_M013.wav,frustrated,4,train,Ses01F,Ses01
672,Ses01F_script02_2_M014.wav,frustrated,4,train,Ses01F,Ses01
673,Ses01F_script02_2_M015.wav,frustrated,4,train,Ses01F,Ses01
674,Ses01F_script02_2_M016.wav,neutral,2,train,Ses01F,Ses01
675,Ses01F_script02_2_M017.wav,neutral,2,train,Ses01F,Ses01
676,Ses01F_script02_2_M018.wav,happy,1,train,Ses01F,Ses01
677,Ses01F_script02_2_M019.wav,neutral,2,train,Ses01F,Ses01
678,Ses01F_script02_2_M020.wav,frustrated,4,train,Ses01F,Ses01
679,Ses01F_script02_2_M021.wav,neutral,2,train,Ses01F,Ses01
680,Ses01F_script02_2_M022.wav,neutral,2,train,Ses01F,Ses01
681,Ses01F_script02_2_M023.wav,neutral,2,train,Ses01F,Ses01
682,Ses01F_script02_2_M024.wav,happy,1,train,Ses01F,Ses01
683,Ses01F_script02_2_M025.wav,frustrated,4,train,Ses01F,Ses01
684,Ses01F_script02_2_M026.wav,happy,1,train,Ses01F,Ses01
686,Ses01F_script02_2_M028.wav,frustrated,4,train,Ses01F,Ses01
687,Ses01F_script02_2_M029.wav,frustrated,4,train,Ses01F,Ses01
688,Ses01F_script02_2_M030.wav,angry,0,train,Ses01F,Ses01
689,Ses01F_script02_2_M031.wav,frustrated,4,train,Ses01F,Ses01
690,Ses01F_script02_2_M032.wav,frustrated,4,train,Ses01F,Ses01
691,Ses01F_script02_2_M033.wav,neutral,2,train,Ses01F,Ses01
692,Ses01F_script02_2_M034.wav,angry,0,train,Ses01F,Ses01
693,Ses01F_script02_2_M035.wav,frustrated,4,train,Ses01F,Ses01
694,Ses01F_script02_2_M036.wav,frustrated,4,train,Ses01F,Ses01
695,Ses01F_script02_2_M037.wav,sad,3,train,Ses01F,Ses01
696,Ses01F_script02_2_M038.wav,sad,3,train,Ses01F,Ses01
698,Ses01F_script02_2_M040.wav,neutral,2,train,Ses01F,Ses01
699,Ses01F_script02_2_M041.wav,frustrated,4,train,Ses01F,Ses01
700,Ses01F_script02_2_M042.wav,neutral,2,train,Ses01F,Ses01
701,Ses01F_script02_2_M043.wav,neutral,2,train,Ses01F,Ses01
702,Ses01F_script02_2_M044.wav,happy,1,train,Ses01F,Ses01
703,Ses01F_script02_2_M045.wav,sad,3,train,Ses01F,Ses01
704,Ses01F_script02_2_M046.wav,happy,1,train,Ses01F,Ses01
705,Ses01F_script02_2_M047.wav,neutral,2,train,Ses01F,Ses01
706,Ses01F_script02_2_M048.wav,neutral,2,train,Ses01F,Ses01
707,Ses01F_script02_2_M049.wav,happy,1,train,Ses01F,Ses01
711,Ses01F_script03_1_F003.wav,happy,1,train,Ses01F,Ses01
712,Ses01F_script03_1_F004.wav,happy,1,train,Ses01F,Ses01
713,Ses01F_script03_1_F005.wav,happy,1,train,Ses01F,Ses01
714,Ses01F_script03_1_F006.wav,happy,1,train,Ses01F,Ses01
715,Ses01F_script03_1_F007.wav,happy,1,train,Ses01F,Ses01
716,Ses01F_script03_1_F008.wav,happy,1,train,Ses01F,Ses01
717,Ses01F_script03_1_F009.wav,happy,1,train,Ses01F,Ses01
718,Ses01F_script03_1_F010.wav,happy,1,train,Ses01F,Ses01
719,Ses01F_script03_1_F011.wav,happy,1,train,Ses01F,Ses01
720,Ses01F_script03_1_F012.wav,happy,1,train,Ses01F,Ses01
721,Ses01F_script03_1_F013.wav,happy,1,train,Ses01F,Ses01
722,Ses01F_script03_1_F014.wav,happy,1,train,Ses01F,Ses01
723,Ses01F_script03_1_F015.wav,happy,1,train,Ses01F,Ses01
724,Ses01F_script03_1_F016.wav,happy,1,train,Ses01F,Ses01
725,Ses01F_script03_1_F017.wav,happy,1,train,Ses01F,Ses01
726,Ses01F_script03_1_F018.wav,happy,1,train,Ses01F,Ses01
727,Ses01F_script03_1_F019.wav,happy,1,train,Ses01F,Ses01
728,Ses01F_script03_1_F020.wav,happy,1,train,Ses01F,Ses01
729,Ses01F_script03_1_F021.wav,happy,1,train,Ses01F,Ses01
730,Ses01F_script03_1_F022.wav,happy,1,train,Ses01F,Ses01
731,Ses01F_script03_1_F023.wav,happy,1,train,Ses01F,Ses01
732,Ses01F_script03_1_F024.wav,happy,1,train,Ses01F,Ses01
733,Ses01F_script03_1_F025.wav,happy,1,train,Ses01F,Ses01
734,Ses01F_script03_1_F026.wav,happy,1,train,Ses01F,Ses01
735,Ses01F_script03_1_F027.wav,happy,1,train,Ses01F,Ses01
736,Ses01F_script03_1_F028.wav,happy,1,train,Ses01F,Ses01
737,Ses01F_script03_1_F029.wav,happy,1,train,Ses01F,Ses01
738,Ses01F_script03_1_F030.wav,happy,1,train,Ses01F,Ses01
739,Ses01F_script03_1_F031.wav,happy,1,train,Ses01F,Ses01
744,Ses01F_script03_1_M004.wav,happy,1,train,Ses01F,Ses01
745,Ses01F_script03_1_M005.wav,happy,1,train,Ses01F,Ses01
746,Ses01F_script03_1_M006.wav,happy,1,train,Ses01F,Ses01
747,Ses01F_script03_1_M007.wav,happy,1,train,Ses01F,Ses01
748,Ses01F_script03_1_M008.wav,happy,1,train,Ses01F,Ses01
749,Ses01F_script03_1_M009.wav,happy,1,train,Ses01F,Ses01
750,Ses01F_script03_1_M010.wav,happy,1,train,Ses01F,Ses01
751,Ses01F_script03_1_M011.wav,happy,1,train,Ses01F,Ses01
752,Ses01F_script03_1_M012.wav,frustrated,4,train,Ses01F,Ses01
753,Ses01F_script03_1_M013.wav,happy,1,train,Ses01F,Ses01
754,Ses01F_script03_1_M014.wav,happy,1,train,Ses01F,Ses01
755,Ses01F_script03_1_M015.wav,happy,1,train,Ses01F,Ses01
756,Ses01F_script03_1_M016.wav,happy,1,train,Ses01F,Ses01
757,Ses01F_script03_1_M017.wav,happy,1,train,Ses01F,Ses01
758,Ses01F_script03_1_M018.wav,happy,1,train,Ses01F,Ses01
759,Ses01F_script03_1_M019.wav,happy,1,train,Ses01F,Ses01
760,Ses01F_script03_1_M020.wav,happy,1,train,Ses01F,Ses01
761,Ses01F_script03_1_M021.wav,happy,1,train,Ses01F,Ses01
762,Ses01F_script03_1_M022.wav,happy,1,train,Ses01F,Ses01
763,Ses01F_script03_1_M023.wav,happy,1,train,Ses01F,Ses01
764,Ses01F_script03_1_M024.wav,happy,1,train,Ses01F,Ses01
765,Ses01F_script03_1_M025.wav,happy,1,train,Ses01F,Ses01
766,Ses01F_script03_1_M026.wav,happy,1,train,Ses01F,Ses01
767,Ses01F_script03_1_M027.wav,happy,1,train,Ses01F,Ses01
768,Ses01F_script03_1_M028.wav,happy,1,train,Ses01F,Ses01
769,Ses01F_script03_1_M029.wav,happy,1,train,Ses01F,Ses01
771,Ses01F_script03_1_M031.wav,happy,1,train,Ses01F,Ses01
772,Ses01F_script03_1_M032.wav,happy,1,train,Ses01F,Ses01
773,Ses01F_script03_1_M033.wav,happy,1,train,Ses01F,Ses01
774,Ses01F_script03_1_M034.wav,happy,1,train,Ses01F,Ses01
775,Ses01F_script03_1_M035.wav,happy,1,train,Ses01F,Ses01
776,Ses01F_script03_1_M036.wav,happy,1,train,Ses01F,Ses01
777,Ses01F_script03_1_M037.wav,happy,1,train,Ses01F,Ses01
