orig_idx,file,emotion,label_id,split
1401,Ses01M_script01_3_F003.wav,sad,3,train
7941,Ses05F_impro02_F023.wav,sad,3,train
2727,Ses02M_impro01_F019.wav,frustrated,4,train
7826,Ses04M_script03_2_M014.wav,angry,0,train
570,Ses01F_script02_1_M005.wav,sad,3,train
8283,Ses05F_impro05_M017.wav,neutral,2,train
1135,Ses01M_impro05_M018.wav,frustrated,4,train
4213,Ses03F_script01_3_F024.wav,happy,1,train
1918,Ses02F_impro03_F023.wav,happy,1,train
9484,Ses05M_script01_1_F005.wav,sad,3,train
3715,Ses03F_impro02_M017.wav,sad,3,train
6420,Ses04F_script01_1_M039.wav,frustrated,4,train
42,Ses01F_impro02_F012.wav,sad,3,train
3854,Ses03F_impro05_M011.wav,neutral,2,train
7923,Ses05F_impro02_F005.wav,sad,3,train
4968,Ses03M_impro05b_F029.wav,neutral,2,train
1811,Ses01M_script03_2_M036.wav,angry,0,train
9349,Ses05M_impro07_F023.wav,happy,1,train
5228,Ses03M_script01_1_F006.wav,angry,0,train
6862,Ses04F_script03_2_M037.wav,angry,0,train
157,Ses01F_impro04_M003.wav,neutral,2,train
8430,Ses05F_impro07_M014.wav,happy,1,train
8215,Ses05F_impro04_M039.wav,neutral,2,train
6176,Ses04F_impro07_F065.wav,happy,1,train
6043,Ses04F_impro05_F003.wav,frustrated,4,train
1062,Ses01M_impro04_M009.wav,frustrated,4,train
7948,Ses05F_impro02_F030.wav,sad,3,train
4061,Ses03F_script01_1_F021.wav,neutral,2,train
7598,Ses04M_script02_1_M019.wav,frustrated,4,train
6359,Ses04F_script01_1_F023.wav,angry,0,train
5197,Ses03M_impro08b_F023.wav,neutral,2,train
6030,Ses04F_impro04_M025.wav,frustrated,4,train
1137,Ses01M_impro05_M020.wav,angry,0,train
4413,Ses03F_script02_2_M021.wav,frustrated,4,train
1976,Ses02F_impro04_M005.wav,neutral,2,train
3087,Ses02M_impro08_F029.wav,happy,1,train
3968,Ses03F_impro07_M021.wav,neutral,2,train
8243,Ses05F_impro05_F023.wav,angry,0,train
7874,Ses05F_impro01_F005.wav,frustrated,4,train
4173,Ses03F_script01_2_M003.wav,neutral,2,train
6346,Ses04F_script01_1_F010.wav,angry,0,train
8643,Ses05F_script01_3_F004.wav,frustrated,4,train
4697,Ses03M_impro02_M015.wav,neutral,2,train
334,Ses01F_impro07_M012.wav,neutral,2,train
7566,Ses04M_script02_1_F009.wav,frustrated,4,train
4150,Ses03F_script01_2_F002.wav,angry,0,train
2975,Ses02M_impro06_M004.wav,sad,3,train
1317,Ses01M_script01_1_F039.wav,angry,0,train
2311,Ses02F_script01_2_M008.wav,neutral,2,train
4471,Ses03F_script03_1_M004.wav,neutral,2,train
4446,Ses03F_script03_1_F008.wav,happy,1,train
4876,Ses03M_impro04_M039.wav,frustrated,4,train
4102,Ses03F_script01_1_M008.wav,neutral,2,train
6261,Ses04F_impro07_M070.wav,happy,1,train
60,Ses01F_impro02_M009.wav,sad,3,train
4027,Ses03F_impro08_M014.wav,angry,0,train
7327,Ses04M_impro08_F026.wav,happy,1,train
8478,Ses05F_impro08_F025.wav,neutral,2,train
3606,Ses02M_script03_2_M024.wav,neutral,2,train
7787,Ses04M_script03_2_F028.wav,angry,0,train
4290,Ses03F_script02_1_F018.wav,frustrated,4,train
6944,Ses04M_impro02_F026.wav,frustrated,4,train
4181,Ses03F_script01_2_M011.wav,angry,0,train
4156,Ses03F_script01_2_F008.wav,frustrated,4,train
5920,Ses04F_impro03_M000.wav,neutral,2,train
392,Ses01F_script01_1_M005.wav,frustrated,4,train
5608,Ses03M_script03_1_F006.wav,happy,1,train
10021,Ses05M_script03_2_M028.wav,angry,0,train
9528,Ses05M_script01_1_M010.wav,frustrated,4,train
1024,Ses01M_impro03_M023.wav,happy,1,train
6663,Ses04F_script02_2_M002.wav,frustrated,4,train
9666,Ses05M_script01_2_M008.wav,frustrated,4,train
3510,Ses02M_script03_1_M005.wav,happy,1,train
7743,Ses04M_script03_1_M018.wav,frustrated,4,train
3572,Ses02M_script03_2_F033.wav,frustrated,4,train
4140,Ses03F_script01_1_M046.wav,angry,0,train
5572,Ses03M_script02_2_M017.wav,neutral,2,train
3467,Ses02M_script02_2_M039.wav,happy,1,train
2240,Ses02F_script01_1_M001.wav,frustrated,4,train
7519,Ses04M_script01_3_M000.wav,frustrated,4,train
2156,Ses02F_impro08_F010.wav,neutral,2,train
1993,Ses02F_impro05_F001.wav,neutral,2,train
3695,Ses03F_impro02_F041.wav,sad,3,train
9169,Ses05M_impro04_F001.wav,neutral,2,train
2197,Ses02F_script01_1_F003.wav,frustrated,4,train
9860,Ses05M_script02_2_M020.wav,frustrated,4,train
9048,Ses05M_impro02_F004.wav,sad,3,train
3520,Ses02M_script03_1_M015.wav,happy,1,train
1488,Ses01M_script02_1_F015.wav,frustrated,4,train
6046,Ses04F_impro05_F006.wav,angry,0,train
144,Ses01F_impro04_F024.wav,frustrated,4,train
922,Ses01M_impro01_M030.wav,angry,0,train
5207,Ses03M_impro08b_M008.wav,neutral,2,train
3966,Ses03F_impro07_M019.wav,happy,1,train
4685,Ses03M_impro02_M003.wav,sad,3,train
1198,Ses01M_impro06_M020.wav,sad,3,train
5274,Ses03M_script01_1_M005.wav,sad,3,train
799,Ses01F_script03_2_F020.wav,frustrated,4,train
9614,Ses05M_script01_1b_M016.wav,frustrated,4,train
1427,Ses01M_script01_3_F029.wav,frustrated,4,train
8137,Ses05F_impro04_F008.wav,angry,0,train
7966,Ses05F_impro02_M009.wav,angry,0,train
9390,Ses05M_impro07_M017.wav,happy,1,train
1161,Ses01M_impro06_F012.wav,neutral,2,train
7349,Ses04M_impro08_M017.wav,neutral,2,train
5664,Ses03M_script03_1_M030.wav,happy,1,train
4506,Ses03F_script03_2_F007.wav,frustrated,4,train
275,Ses01F_impro06_F017.wav,sad,3,train
3488,Ses02M_script03_1_F013.wav,happy,1,train
6199,Ses04F_impro07_M008.wav,happy,1,train
7577,Ses04M_script02_1_F020.wav,frustrated,4,train
7385,Ses04M_script01_1_F024.wav,frustrated,4,train
5130,Ses03M_impro08a_F020.wav,angry,0,train
2193,Ses02F_impro08_M019.wav,neutral,2,train
5987,Ses04F_impro04_F016.wav,angry,0,train
2712,Ses02M_impro01_F004.wav,neutral,2,train
9838,Ses05M_script02_2_F037.wav,happy,1,train
6148,Ses04F_impro07_F037.wav,happy,1,train
8075,Ses05F_impro03_M015.wav,happy,1,train
6001,Ses04F_impro04_F030.wav,angry,0,train
6510,Ses04F_script01_3_M011.wav,happy,1,train
5431,Ses03M_script01_3_M041.wav,sad,3,train
2707,Ses02F_script03_2_M047.wav,angry,0,train
7289,Ses04M_impro07_M032.wav,neutral,2,train
3599,Ses02M_script03_2_M017.wav,frustrated,4,train
5925,Ses04F_impro03_M005.wav,happy,1,train
7240,Ses04M_impro07_F023.wav,neutral,2,train
495,Ses01F_script01_3_F031.wav,neutral,2,train
8447,Ses05F_impro07_M031.wav,happy,1,train
2710,Ses02M_impro01_F002.wav,neutral,2,train
3060,Ses02M_impro08_F002.wav,happy,1,train
3801,Ses03F_impro04_F024.wav,sad,3,train
7393,Ses04M_script01_1_F032.wav,neutral,2,train
6248,Ses04F_impro07_M057.wav,neutral,2,train
7678,Ses04M_script02_2_M027.wav,frustrated,4,train
2700,Ses02F_script03_2_M040.wav,frustrated,4,train
8497,Ses05F_impro08_M010.wav,frustrated,4,train
1536,Ses01M_script02_1_M038.wav,happy,1,train
6123,Ses04F_impro07_F012.wav,happy,1,train
946,Ses01M_impro02_F020.wav,sad,3,train
5139,Ses03M_impro08a_F029.wav,frustrated,4,train
8692,Ses05F_script01_3_M026.wav,sad,3,train
9965,Ses05M_script03_2_F017.wav,angry,0,train
3396,Ses02M_script02_2_F015.wav,sad,3,train
9195,Ses05M_impro04_F027.wav,neutral,2,train
9545,Ses05M_script01_1_M027.wav,frustrated,4,train
719,Ses01F_script03_1_F011.wav,happy,1,train
1505,Ses01M_script02_1_M007.wav,neutral,2,train
7779,Ses04M_script03_2_F020.wav,frustrated,4,train
5432,Ses03M_script01_3_M042.wav,sad,3,train
1784,Ses01M_script03_2_M009.wav,frustrated,4,train
5401,Ses03M_script01_3_M011.wav,happy,1,train
1251,Ses01M_impro07_M007.wav,happy,1,train
7486,Ses04M_script01_2_M015.wav,frustrated,4,train
5768,Ses04F_impro01_F002.wav,frustrated,4,train
1112,Ses01M_impro05_F033.wav,neutral,2,train
7680,Ses04M_script02_2_M029.wav,angry,0,train
167,Ses01F_impro04_M013.wav,neutral,2,train
6874,Ses04M_impro01_F003.wav,frustrated,4,train
6915,Ses04M_impro01_M022.wav,frustrated,4,train
3563,Ses02M_script03_2_F024.wav,neutral,2,train
1086,Ses01M_impro05_F007.wav,neutral,2,train
9441,Ses05M_impro08_F020.wav,neutral,2,train
7984,Ses05F_impro02_M027.wav,frustrated,4,train
6671,Ses04F_script02_2_M010.wav,frustrated,4,train
9896,Ses05M_script03_1_F015.wav,neutral,2,train
1753,Ses01M_script03_2_F020.wav,frustrated,4,train
9128,Ses05M_impro03_F026.wav,neutral,2,train
3062,Ses02M_impro08_F004.wav,frustrated,4,train
2967,Ses02M_impro06_F015.wav,sad,3,train
4880,Ses03M_impro05a_F001.wav,neutral,2,train
1139,Ses01M_impro05_M022.wav,angry,0,train
3059,Ses02M_impro08_F001.wav,happy,1,train
8103,Ses05F_impro03_M043.wav,happy,1,train
646,Ses01F_script02_2_F036.wav,sad,3,train
4052,Ses03F_script01_1_F012.wav,frustrated,4,train
7042,Ses04M_impro03_M030.wav,happy,1,train
3557,Ses02M_script03_2_F018.wav,frustrated,4,train
7119,Ses04M_impro05_F032.wav,frustrated,4,train
1111,Ses01M_impro05_F032.wav,neutral,2,train
2649,Ses02F_script03_2_F033.wav,frustrated,4,train
5615,Ses03M_script03_1_F013.wav,happy,1,train
6540,Ses04F_script01_3_M041.wav,sad,3,train
8086,Ses05F_impro03_M026.wav,happy,1,train
6473,Ses04F_script01_3_F005.wav,frustrated,4,train
4699,Ses03M_impro02_M017.wav,frustrated,4,train
9836,Ses05M_script02_2_F035.wav,happy,1,train
2995,Ses02M_impro07_F000.wav,happy,1,train
9190,Ses05M_impro04_F022.wav,neutral,2,train
6440,Ses04F_script01_2_F013.wav,frustrated,4,train
3309,Ses02M_script01_3_M034.wav,sad,3,train
3033,Ses02M_impro07_M008.wav,happy,1,train
1040,Ses01M_impro04_F013.wav,neutral,2,train
6715,Ses04F_script03_1_F003.wav,frustrated,4,train
1235,Ses01M_impro07_F026.wav,happy,1,train
8161,Ses05F_impro04_F032.wav,frustrated,4,train
3711,Ses03F_impro02_M013.wav,frustrated,4,train
9129,Ses05M_impro03_F027.wav,neutral,2,train
4423,Ses03F_script02_2_M031.wav,frustrated,4,train
4536,Ses03F_script03_2_F037.wav,angry,0,train
7475,Ses04M_script01_2_M004.wav,frustrated,4,train
7000,Ses04M_impro03_F014.wav,happy,1,train
7310,Ses04M_impro08_F009.wav,frustrated,4,train
5980,Ses04F_impro04_F009.wav,frustrated,4,train
7274,Ses04M_impro07_M017.wav,happy,1,train
4392,Ses03F_script02_2_M000.wav,frustrated,4,train
3912,Ses03F_impro07_F001.wav,happy,1,train
7604,Ses04M_script02_1_M025.wav,frustrated,4,train
4485,Ses03F_script03_1_M018.wav,happy,1,train
7796,Ses04M_script03_2_F037.wav,angry,0,train
6801,Ses04F_script03_2_F021.wav,angry,0,train
3182,Ses02M_script01_1_M019.wav,frustrated,4,train
1917,Ses02F_impro03_F022.wav,happy,1,train
587,Ses01F_script02_1_M022.wav,frustrated,4,train
6908,Ses04M_impro01_M015.wav,angry,0,train
3012,Ses02M_impro07_F017.wav,happy,1,train
2614,Ses02F_script03_1_M033.wav,neutral,2,train
4651,Ses03M_impro02_F007.wav,frustrated,4,train
3789,Ses03F_impro04_F012.wav,frustrated,4,train
9900,Ses05M_script03_1_F019.wav,happy,1,train
4246,Ses03F_script01_3_M021.wav,happy,1,train
1892,Ses02F_impro02_M010.wav,frustrated,4,train
1262,Ses01M_impro07_M018.wav,happy,1,train
5281,Ses03M_script01_1_M012.wav,angry,0,train
6728,Ses04F_script03_1_F016.wav,happy,1,train
6454,Ses04F_script01_2_M005.wav,angry,0,train
6866,Ses04F_script03_2_M041.wav,angry,0,train
867,Ses01M_impro01_F006.wav,frustrated,4,train
2526,Ses02F_script02_2_M023.wav,neutral,2,train
3003,Ses02M_impro07_F008.wav,happy,1,train
9201,Ses05M_impro04_F033.wav,frustrated,4,train
7736,Ses04M_script03_1_M011.wav,sad,3,train
616,Ses01F_script02_2_F006.wav,angry,0,train
8789,Ses05F_script02_2_F027.wav,sad,3,train
7859,Ses04M_script03_2_M047.wav,angry,0,train
2501,Ses02F_script02_2_F044.wav,sad,3,train
866,Ses01M_impro01_F005.wav,frustrated,4,train
2888,Ses02M_impro04_M019.wav,angry,0,train
9658,Ses05M_script01_2_M000.wav,neutral,2,train
8852,Ses05F_script03_1_F009.wav,frustrated,4,train
6594,Ses04F_script02_1_M024.wav,frustrated,4,train
8799,Ses05F_script02_2_F037.wav,happy,1,train
1657,Ses01M_script03_1_F009.wav,happy,1,train
4332,Ses03F_script02_1_M038.wav,happy,1,train
6314,Ses04F_impro08_M010.wav,angry,0,train
8342,Ses05F_impro06_F022.wav,sad,3,train
8,Ses01F_impro01_F008.wav,frustrated,4,train
5489,Ses03M_script02_1_M029.wav,frustrated,4,train
4502,Ses03F_script03_2_F003.wav,frustrated,4,train
9740,Ses05M_script01_3_M037.wav,frustrated,4,train
3945,Ses03F_impro07_F034.wav,happy,1,train
8493,Ses05F_impro08_M006.wav,frustrated,4,train
8018,Ses05F_impro03_F019.wav,happy,1,train
5005,Ses03M_impro06_F000.wav,sad,3,train
6641,Ses04F_script02_2_F028.wav,frustrated,4,train
2124,Ses02F_impro07_M014.wav,happy,1,train
3461,Ses02M_script02_2_M033.wav,frustrated,4,train
8171,Ses05F_impro04_F042.wav,sad,3,train
3294,Ses02M_script01_3_M019.wav,happy,1,train
6527,Ses04F_script01_3_M028.wav,sad,3,train
1551,Ses01M_script02_2_F006.wav,frustrated,4,train
3195,Ses02M_script01_1_M032.wav,frustrated,4,train
1809,Ses01M_script03_2_M034.wav,angry,0,train
3690,Ses03F_impro02_F036.wav,sad,3,train
8672,Ses05F_script01_3_M006.wav,neutral,2,train
5316,Ses03M_script01_1_M047.wav,sad,3,train
4914,Ses03M_impro05a_M006.wav,angry,0,train
5270,Ses03M_script01_1_M001.wav,sad,3,train
7703,Ses04M_script03_1_F009.wav,happy,1,train
3929,Ses03F_impro07_F018.wav,happy,1,train
8939,Ses05F_script03_2_F028.wav,frustrated,4,train
9399,Ses05M_impro07_M026.wav,happy,1,train
9342,Ses05M_impro07_F016.wav,neutral,2,train
7126,Ses04M_impro05_F039.wav,frustrated,4,train
7593,Ses04M_script02_1_M014.wav,neutral,2,train
8074,Ses05F_impro03_M014.wav,happy,1,train
4167,Ses03F_script01_2_F019.wav,frustrated,4,train
7578,Ses04M_script02_1_F021.wav,frustrated,4,train
5652,Ses03M_script03_1_M018.wav,happy,1,train
7839,Ses04M_script03_2_M027.wav,angry,0,train
6779,Ses04F_script03_1_M036.wav,happy,1,train
1497,Ses01M_script02_1_F024.wav,happy,1,train
8607,Ses05F_script01_2_F004.wav,frustrated,4,train
1267,Ses01M_impro07_M023.wav,happy,1,train
1273,Ses01M_impro07_M029.wav,happy,1,train
8832,Ses05F_script02_2_M031.wav,sad,3,train
1469,Ses01M_script01_3_M040.wav,sad,3,train
5674,Ses03M_script03_2_F001.wav,angry,0,train
1515,Ses01M_script02_1_M017.wav,happy,1,train
6428,Ses04F_script01_2_F001.wav,angry,0,train
3187,Ses02M_script01_1_M024.wav,angry,0,train
6011,Ses04F_impro04_M006.wav,neutral,2,train
299,Ses01F_impro06_M012.wav,neutral,2,train
3751,Ses03F_impro03_F021.wav,happy,1,train
3013,Ses02M_impro07_F018.wav,happy,1,train
8488,Ses05F_impro08_M001.wav,frustrated,4,train
2802,Ses02M_impro03_F012.wav,happy,1,train
3220,Ses02M_script01_2_F011.wav,frustrated,4,train
6413,Ses04F_script01_1_M032.wav,sad,3,train
6627,Ses04F_script02_2_F014.wav,angry,0,train
6934,Ses04M_impro02_F016.wav,frustrated,4,train
9764,Ses05M_script02_1_F018.wav,frustrated,4,train
1595,Ses01M_script02_2_M002.wav,happy,1,train
6869,Ses04F_script03_2_M044.wav,angry,0,train
2811,Ses02M_impro03_F021.wav,happy,1,train
1418,Ses01M_script01_3_F020.wav,sad,3,train
3817,Ses03F_impro04_M013.wav,neutral,2,train
4959,Ses03M_impro05b_F020.wav,neutral,2,train
3365,Ses02M_script02_1_M029.wav,happy,1,train
3562,Ses02M_script03_2_F023.wav,angry,0,train
1553,Ses01M_script02_2_F008.wav,frustrated,4,train
8311,Ses05F_impro05_M045.wav,frustrated,4,train
2243,Ses02F_script01_1_M004.wav,frustrated,4,train
6813,Ses04F_script03_2_F033.wav,frustrated,4,train
863,Ses01M_impro01_F002.wav,angry,0,train
3816,Ses03F_impro04_M012.wav,neutral,2,train
933,Ses01M_impro02_F007.wav,frustrated,4,train
2769,Ses02M_impro02_F013.wav,sad,3,train
1127,Ses01M_impro05_M010.wav,frustrated,4,train
2016,Ses02F_impro05_M001.wav,neutral,2,train
227,Ses01F_impro05_M005.wav,neutral,2,train
8590,Ses05F_script01_1_M028.wav,frustrated,4,train
9178,Ses05M_impro04_F010.wav,neutral,2,train
9080,Ses05M_impro02_M011.wav,sad,3,train
6650,Ses04F_script02_2_F037.wav,sad,3,train
6226,Ses04F_impro07_M035.wav,neutral,2,train
1849,Ses02F_impro01_M006.wav,frustrated,4,train
3085,Ses02M_impro08_F027.wav,neutral,2,train
791,Ses01F_script03_2_F012.wav,frustrated,4,train
5770,Ses04F_impro01_F004.wav,angry,0,train
3729,Ses03F_impro02_M031.wav,sad,3,train
606,Ses01F_script02_1_M041.wav,happy,1,train
4624,Ses03M_impro01_M010.wav,frustrated,4,train
2663,Ses02F_script03_2_M003.wav,frustrated,4,train
8658,Ses05F_script01_3_F019.wav,happy,1,train
5097,Ses03M_impro07_M014.wav,happy,1,train
6331,Ses04F_impro08_M027.wav,frustrated,4,train
4134,Ses03F_script01_1_M040.wav,sad,3,train
1531,Ses01M_script02_1_M033.wav,frustrated,4,train
1547,Ses01M_script02_2_F002.wav,frustrated,4,train
9382,Ses05M_impro07_M009.wav,happy,1,train
6275,Ses04F_impro07_M084.wav,happy,1,train
6358,Ses04F_script01_1_F022.wav,angry,0,train
5419,Ses03M_script01_3_M029.wav,sad,3,train
8635,Ses05F_script01_2_M014.wav,frustrated,4,train
3185,Ses02M_script01_1_M022.wav,angry,0,train
8537,Ses05F_script01_1_F017.wav,neutral,2,train
4673,Ses03M_impro02_F029.wav,sad,3,train
4870,Ses03M_impro04_M033.wav,frustrated,4,train
1922,Ses02F_impro03_F027.wav,happy,1,train
6382,Ses04F_script01_1_M001.wav,frustrated,4,train
6887,Ses04M_impro01_F016.wav,frustrated,4,train
6472,Ses04F_script01_3_F004.wav,frustrated,4,train
7822,Ses04M_script03_2_M010.wav,angry,0,train
1246,Ses01M_impro07_M002.wav,happy,1,train
2316,Ses02F_script01_2_M013.wav,frustrated,4,train
3349,Ses02M_script02_1_M013.wav,happy,1,train
8344,Ses05F_impro06_F024.wav,sad,3,train
318,Ses01F_impro07_F013.wav,happy,1,train
9183,Ses05M_impro04_F015.wav,neutral,2,train
8152,Ses05F_impro04_F023.wav,sad,3,train
8219,Ses05F_impro04_M043.wav,neutral,2,train
4315,Ses03F_script02_1_M021.wav,happy,1,train
6515,Ses04F_script01_3_M016.wav,happy,1,train
9015,Ses05M_impro01_F018.wav,frustrated,4,train
9626,Ses05M_script01_1b_M028.wav,frustrated,4,train
4164,Ses03F_script01_2_F016.wav,angry,0,train
9919,Ses05M_script03_1_M006.wav,happy,1,train
7282,Ses04M_impro07_M025.wav,neutral,2,train
5581,Ses03M_script02_2_M026.wav,frustrated,4,train
10035,Ses05M_script03_2_M042.wav,angry,0,train
9924,Ses05M_script03_1_M011.wav,happy,1,train
5563,Ses03M_script02_2_M008.wav,frustrated,4,train
8685,Ses05F_script01_3_M019.wav,happy,1,train
9990,Ses05M_script03_2_F042.wav,angry,0,train
479,Ses01F_script01_3_F015.wav,neutral,2,train
4089,Ses03F_script01_1_F049.wav,frustrated,4,train
4816,Ses03M_impro04_F012.wav,frustrated,4,train
7214,Ses04M_impro06_M018.wav,sad,3,train
6291,Ses04F_impro08_F013.wav,frustrated,4,train
4169,Ses03F_script01_2_F021.wav,sad,3,train
1573,Ses01M_script02_2_F028.wav,frustrated,4,train
600,Ses01F_script02_1_M035.wav,happy,1,train
2231,Ses02F_script01_1_F037.wav,angry,0,train
5629,Ses03M_script03_1_F027.wav,happy,1,train
4505,Ses03F_script03_2_F006.wav,frustrated,4,train
8225,Ses05F_impro05_F005.wav,neutral,2,train
3745,Ses03F_impro03_F015.wav,happy,1,train
4095,Ses03F_script01_1_M001.wav,neutral,2,train
2868,Ses02M_impro04_F017.wav,frustrated,4,train
303,Ses01F_impro06_M016.wav,neutral,2,train
2631,Ses02F_script03_2_F015.wav,happy,1,train
5460,Ses03M_script02_1_M000.wav,happy,1,train
2140,Ses02F_impro07_M030.wav,happy,1,train
8138,Ses05F_impro04_F009.wav,frustrated,4,train
3766,Ses03F_impro03_M011.wav,happy,1,train
3270,Ses02M_script01_3_F024.wav,frustrated,4,train
5743,Ses03M_script03_2_M024.wav,frustrated,4,train
35,Ses01F_impro02_F005.wav,sad,3,train
8897,Ses05F_script03_1_M020.wav,happy,1,train
9766,Ses05M_script02_1_F020.wav,sad,3,train
2045,Ses02F_impro06_F008.wav,sad,3,train
4298,Ses03F_script02_1_M004.wav,happy,1,train
8244,Ses05F_impro05_F024.wav,angry,0,train
8454,Ses05F_impro08_F001.wav,neutral,2,train
7556,Ses04M_script01_3_M037.wav,happy,1,train
7342,Ses04M_impro08_M010.wav,neutral,2,train
7355,Ses04M_impro08_M023.wav,neutral,2,train
679,Ses01F_script02_2_M021.wav,neutral,2,train
694,Ses01F_script02_2_M036.wav,frustrated,4,train
395,Ses01F_script01_1_M008.wav,frustrated,4,train
2400,Ses02F_script02_1_F011.wav,frustrated,4,train
7682,Ses04M_script02_2_M031.wav,angry,0,train
8098,Ses05F_impro03_M038.wav,happy,1,train
1843,Ses02F_impro01_M000.wav,neutral,2,train
7148,Ses04M_impro05_M018.wav,angry,0,train
5759,Ses03M_script03_2_M040.wav,angry,0,train
1425,Ses01M_script01_3_F027.wav,angry,0,train
2348,Ses02F_script01_3_F026.wav,sad,3,train
4927,Ses03M_impro05a_M019.wav,frustrated,4,train
1999,Ses02F_impro05_F007.wav,frustrated,4,train
7378,Ses04M_script01_1_F017.wav,neutral,2,train
5230,Ses03M_script01_1_F008.wav,sad,3,train
2267,Ses02F_script01_1_M028.wav,frustrated,4,train
6233,Ses04F_impro07_M042.wav,happy,1,train
4724,Ses03M_impro03_F004.wav,happy,1,train
173,Ses01F_impro04_M019.wav,neutral,2,train
5413,Ses03M_script01_3_M023.wav,sad,3,train
7581,Ses04M_script02_1_M002.wav,happy,1,train
4969,Ses03M_impro05b_F030.wav,neutral,2,train
5458,Ses03M_script02_1_F021.wav,sad,3,train
2328,Ses02F_script01_3_F006.wav,frustrated,4,train
3297,Ses02M_script01_3_M022.wav,sad,3,train
9119,Ses05M_impro03_F017.wav,happy,1,train
6057,Ses04F_impro05_F017.wav,angry,0,train
8965,Ses05F_script03_2_M012.wav,frustrated,4,train
3222,Ses02M_script01_2_F013.wav,sad,3,train
987,Ses01M_impro03_F013.wav,happy,1,train
9827,Ses05M_script02_2_F026.wav,sad,3,train
7560,Ses04M_script02_1_F003.wav,angry,0,train
680,Ses01F_script02_2_M022.wav,neutral,2,train
4390,Ses03F_script02_2_F051.wav,sad,3,train
898,Ses01M_impro01_M006.wav,frustrated,4,train
3123,Ses02M_script01_1_F002.wav,frustrated,4,train
6569,Ses04F_script02_1_F022.wav,angry,0,train
8480,Ses05F_impro08_F027.wav,neutral,2,train
9999,Ses05M_script03_2_M006.wav,frustrated,4,train
3970,Ses03F_impro07_M023.wav,neutral,2,train
3022,Ses02M_impro07_F027.wav,happy,1,train
9894,Ses05M_script03_1_F013.wav,neutral,2,train
248,Ses01F_impro05_M026.wav,neutral,2,train
2859,Ses02M_impro04_F008.wav,neutral,2,train
6661,Ses04F_script02_2_M000.wav,neutral,2,train
2915,Ses02M_impro05_F023.wav,neutral,2,train
7710,Ses04M_script03_1_F016.wav,happy,1,train
2183,Ses02F_impro08_M009.wav,neutral,2,train
1661,Ses01M_script03_1_F013.wav,frustrated,4,train
1304,Ses01M_script01_1_F026.wav,neutral,2,train
8104,Ses05F_impro03_M044.wav,happy,1,train
1893,Ses02F_impro02_M011.wav,sad,3,train
5389,Ses03M_script01_3_F034.wav,happy,1,train
4097,Ses03F_script01_1_M003.wav,neutral,2,train
6174,Ses04F_impro07_F063.wav,happy,1,train
4753,Ses03M_impro03_F033.wav,happy,1,train
